"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"1188","$AAPL breaking out on volume above top-line of tight-range two week  box consolidation on news: ","2020-12-15 20:29:12","FALSE","0","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"1189","@TMobile i go for a Iphone, repair, visit 3 stores 51/2 hours .  you sale me a new line and a complete a TXN $21.75 ","2020-12-15 20:03:14","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1190"," @Apple is planning to implement new anti-tracking features on iPhone. This would be a major win for privacy!

B ","2020-12-15 19:23:05","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"1191","RT @iDownloadBlog: Photographer Austin Mann calls Apples ProRAW image format a monumental leap forward in digital imaging for iPhone ","2020-12-15 19:20:40","TRUE","3","0","1","Apple iPhone","Los Angeles","USA",FALSE
"1192","The increased production would yield up to 96 million units in the first half of next year. Apple iPhone $AAPL

","2020-12-15 19:19:29","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1193","Apple to increase production output for 5G Model Innovation Spirit Quality Heightened

","2020-12-15 19:09:22","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"1194","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-15 18:58:06","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1195","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames ","2020-12-15 18:57:26","FALSE","1","1","0","Apple iPhone","Los Angeles","USA",TRUE
"1196","RT @SLRLounge: From @pyejirsa - Easy garage studio, use any camera! Use a dedicated camera with an 85mm prime lens for best results, but ev","2020-12-15 18:46:52","TRUE","2","0","3","Apple iPhone","Los Angeles","USA",TRUE
"1197","From @pyejirsa - Easy garage studio, use any camera! Use a dedicated camera with an 85mm prime lens for best result ","2020-12-15 18:38:03","FALSE","2","5","3","Apple iPhone","Los Angeles","USA",FALSE
"1198","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 18:32:41","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1199","Apple MagSafe Wireless Charger for your iPhone 8 or later ","2020-12-15 18:32:09","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1200","Travel photographer Austin Mann says Apples ProRAW photo format is a massive leap forward ","2020-12-15 18:08:23","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1201","iOS 14.3 turns the iPhone 12 Pro and Pro Max into even better cameras ","2020-12-15 18:07:23","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1202","If i get a new apple phone should i get : (currently have an iphone 11)  feel free to comment reply on which one u think might be best","2020-12-15 18:06:37","FALSE","0","0","2","Apple iPhone","Los Angeles","USA",FALSE
"1203","Why does apple watch auto-unlock Macbook but not the iPhone? Wearing masks makes face ID useless and this could really help.","2020-12-15 17:58:58","FALSE","0","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"1204","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 17:56:31","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1205","Pssst, if you have an iPhone or an ipad you play Grindstone for $5 by signing up to Apple Arcade instead of paying $20 for it on Switch","2020-12-15 17:55:52","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1206","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 17:55:22","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1207","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 17:55:05","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1208","RT @iDropNews: The launch of Fitness+, which Apple has promised to make available across the Apple Watch, iPhone, Apple TV, and iPad, hasn'","2020-12-15 17:50:20","TRUE","4","0","2","Apple iPhone","Los Angeles","USA",FALSE
"1209","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 17:39:13","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1210","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 17:38:52","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1211","Heres a Wired article from May 2012 about Boot2Gecko: ","2020-12-15 17:36:25","FALSE","0","1","0","Apple iPhone","Los Angeles","USA",FALSE
"1212","RT @iDownloadBlog: Photographer Austin Mann calls Apples ProRAW image format a monumental leap forward in digital imaging for iPhone ","2020-12-15 17:35:48","TRUE","3","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1213","The launch of Fitness+, which Apple has promised to make available across the Apple Watch, iPhone, Apple TV, and iP ","2020-12-15 17:35:38","FALSE","4","13","2","Apple iPhone","Los Angeles","USA",FALSE
"1214","How is it our over paid financial community missed this?  
 ","2020-12-15 17:33:52","FALSE","0","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"1215","Love the new iPhone update for the shortcuts. My sister and I were talking about this  good job @Apple","2020-12-15 17:29:18","FALSE","0","0","2","Apple iPhone","Los Angeles","USA",FALSE
"1216","RT @saurik: Cydia just joined the legal battle against Apple: ""A new lawsuit brought by one of Apple's oldest foes seeks to force the iPhon","2020-12-15 17:28:52","TRUE","665","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1217","RT @iDownloadBlog: Photographer Austin Mann calls Apples ProRAW image format a monumental leap forward in digital imaging for iPhone ","2020-12-15 17:27:55","TRUE","3","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1218","Only the Top Voted Artists will Advance to the @TrendCityRadio Top40

App VOTES ONLY

Download our App Now &amp; ","2020-12-15 17:26:42","FALSE","3","2","2","Apple iPhone","Los Angeles","USA",TRUE
"1219","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 17:23:24","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1220","Photographer Austin Mann calls Apples ProRAW image format a monumental leap forward in digital imaging for iPhon ","2020-12-15 17:21:55","FALSE","3","29","1","Apple iPhone","Los Angeles","USA",FALSE
"1221","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 16:59:02","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1222","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 16:58:00","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1223","Are @Apple and @Facebook at war?  My iPhone will no longer offer me the option to upload photos or article links t ","2020-12-15 16:40:42","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1224","RT @TrendCityShow: Who will be 1
DL our App to enter your VOTE NOW

Top40Voting

iPhone:","2020-12-15 16:30:32","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1225","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 16:04:01","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1226","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 16:03:46","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1227","Join us for our monthly virtual user groups and get your questions answered for your iPhone/iPad, Apple Watch and M ","2020-12-15 16:00:43","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1228","RT @iDropNews: Follow the link and enter to win another FREE 64GB iPhone SE from @iDropNews (ARV: $399)  ","2020-12-15 15:59:14","TRUE","1979","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1229","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 15:49:53","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1230","@Apple I am sharing my post today iPhone 10 from Instagram ","2020-12-15 15:46:05","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1231","RT @calisurf: Hey iPhone iPad Mac users switch your search engine to @Ecosia and plant trees!

Apple ClimateAction  ","2020-12-15 15:42:22","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1232","Hey iPhone iPad Mac users switch your search engine to @Ecosia and plant trees!

Apple ClimateAction  ","2020-12-15 15:42:09","FALSE","1","4","0","Apple iPhone","Los Angeles","USA",FALSE
"1233","$AAPL Apple shares are trading higher after Nikkei reported the company will increase its iPhone production by 30% ","2020-12-15 15:05:36","FALSE","0","22","0","Apple iPhone","Los Angeles","USA",FALSE
"1234","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-15 15:01:55","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1235","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames ","2020-12-15 15:01:44","FALSE","1","2","0","Apple iPhone","Los Angeles","USA",TRUE
"1236","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 15:00:54","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1237","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 14:43:54","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1238","RT @OphirGottlieb: $AAPL Apple reportedly plans to boost iPhone production in first half of 2021 ","2020-12-15 14:37:55","TRUE","1","0","1","Apple iPhone","Los Angeles","USA",FALSE
"1239","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 14:37:31","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1240","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 14:37:09","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1241","$AAPL Apple reportedly plans to boost iPhone production in first half of 2021 ","2020-12-15 14:32:33","FALSE","1","21","1","Apple iPhone","Los Angeles","USA",FALSE
"1242","RT @saurik: Cydia just joined the legal battle against Apple: ""A new lawsuit brought by one of Apple's oldest foes seeks to force the iPhon","2020-12-15 14:21:37","TRUE","665","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1243","Dow Jones Rebounds, Futures Climb On Stimulus Compromise; Baidu Looks Into EVs, Apple To Boost iPhone Output ","2020-12-15 14:04:57","FALSE","0","1","1","Apple iPhone","Los Angeles","USA",FALSE
"1244"," @Apple is planning to implement new anti-tracking features on iPhone. This would be a major win for privacy!

B ","2020-12-15 14:02:12","FALSE","0","1","1","Apple iPhone","Los Angeles","USA",TRUE
"1245","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 13:59:36","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1246","Apple will gain another 32% on bullish outlook for the iPhone 12 and 5G technology supercycle, Wedbush says ","2020-12-15 13:43:32","FALSE","1","0","2","Apple iPhone","Los Angeles","USA",FALSE
"1247","@MikeOkuda I had this book! I really loved reading about how LCARS work with those diagrams of the different layers ","2020-12-15 13:28:59","FALSE","0","2","2","Apple iPhone","Los Angeles","USA",FALSE
"1248","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-15 13:27:07","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1249","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames ","2020-12-15 13:26:20","FALSE","1","2","0","Apple iPhone","Los Angeles","USA",TRUE
"1250","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 13:18:14","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1251","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 12:19:00","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1252","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 12:15:09","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1253","RT @GerberKawasaki: When I first bought Apple stock. No one had any idea Steve Jobs would invent the IPhone. Imagine what Elon can do that","2020-12-15 12:02:11","TRUE","178","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1254","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-15 11:26:41","TRUE","2","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1255","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-15 11:26:00","TRUE","2","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1256","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames ","2020-12-15 11:25:56","FALSE","2","3","0","Apple iPhone","Los Angeles","USA",TRUE
"1257","RT @saurik: Cydia just joined the legal battle against Apple: ""A new lawsuit brought by one of Apple's oldest foes seeks to force the iPhon","2020-12-15 10:53:34","TRUE","665","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1258","RT @saurik: Cydia just joined the legal battle against Apple: ""A new lawsuit brought by one of Apple's oldest foes seeks to force the iPhon","2020-12-15 10:45:21","TRUE","665","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1259","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 10:43:13","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1260","RT @saurik: Cydia just joined the legal battle against Apple: ""A new lawsuit brought by one of Apple's oldest foes seeks to force the iPhon","2020-12-15 10:21:27","TRUE","665","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1261","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 10:07:52","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1262","RT @devonmdrew: The second apple makes a flip phone iPhone ima buy it","2020-12-15 09:25:32","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1263","RT @GerberKawasaki: When I first bought Apple stock. No one had any idea Steve Jobs would invent the IPhone. Imagine what Elon can do that","2020-12-15 09:18:44","TRUE","178","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1264","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 08:53:57","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1265","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 08:53:39","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1266","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 08:44:55","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1267","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 08:44:38","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1268","The second apple makes a flip phone iPhone ima buy it","2020-12-15 07:59:22","FALSE","1","3","0","Apple iPhone","Los Angeles","USA",FALSE
"1269","RT @GerberKawasaki: When I first bought Apple stock. No one had any idea Steve Jobs would invent the IPhone. Imagine what Elon can do that","2020-12-15 07:55:11","TRUE","178","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1270","The iPhone 12 really doesnt include headphones or an adapter? Like what are they going to remove next? The Apple stickers? ","2020-12-15 07:54:20","FALSE","0","3","1","Apple iPhone","Los Angeles","USA",FALSE
"1271","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 07:46:53","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1272","RT @briantong: Last thing...Fitness+ needs to get an App for the Mac and I'm sure that will happen eventually. An iPhone screen is too smal","2020-12-15 07:12:43","TRUE","1","0","0","Apple iPhone","Los Angeles","USA",FALSE
"1273","Tracking my iPhone / Apple Watch like ","2020-12-15 06:40:56","FALSE","0","1","1","Apple iPhone","Los Angeles","USA",FALSE
"1274","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-15 06:39:22","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"1275","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-15 06:38:29","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"1276","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-15 06:15:08","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
"1277","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-15 06:07:45","TRUE","5","0","0","Apple iPhone","Los Angeles","USA",TRUE
